category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Human Diseases,Neurodegenerative disease,hsa05016,Huntington disease,2/42,311/9446,0.006430868167202572,1.446332873985607,0.5348772299467501,0.40470762028342533,0.5350117511326844,0.501319194855086,NDUFS7/COX7A2L,2
Organismal Systems,Nervous system,hsa04724,Glutamatergic synapse,1/42,116/9446,0.008620689655172414,1.9388341543513956,0.6799020795145296,0.4055410376151768,0.5350117511326844,0.501319194855086,ADCY3,1
Organismal Systems,Nervous system,hsa04725,Cholinergic synapse,1/42,116/9446,0.008620689655172414,1.9388341543513956,0.6799020795145296,0.4055410376151768,0.5350117511326844,0.501319194855086,ADCY3,1
Metabolism,Global and overview maps,hsa01200,Carbon metabolism,1/42,117/9446,0.008547008547008548,1.9222629222629224,0.6708098784732754,0.40821705866771296,0.5350117511326844,0.501319194855086,IDH2,1
Organismal Systems,Nervous system,hsa04722,Neurotrophin signaling pathway,1/42,120/9446,0.008333333333333333,1.8742063492063492,0.6440597957035783,0.4161747583125861,0.5400441772862236,0.5060347021726707,SOS1,1
Organismal Systems,Immune system,hsa04660,T cell receptor signaling pathway,1/42,122/9446,0.00819672131147541,1.843481654957065,0.6266481191398725,0.4214217568418508,0.5400441772862236,0.5060347021726707,SOS1,1
Organismal Systems,Endocrine system,hsa04919,Thyroid hormone signaling pathway,1/42,122/9446,0.00819672131147541,1.843481654957065,0.6266481191398725,0.4214217568418508,0.5400441772862236,0.5060347021726707,KAT2A,1
Organismal Systems,Immune system,hsa04611,Platelet activation,1/42,126/9446,0.007936507936507936,1.7849584278155706,0.5927796543368515,0.43177801822505957,0.5492470378892301,0.5146580093394673,ADCY3,1
Organismal Systems,Circulatory system,hsa04270,Vascular smooth muscle contraction,1/42,134/9446,0.007462686567164179,1.6783937455579245,0.5285451194384692,0.4519505231168588,0.5665756557914244,0.5308953513348303,ADCY3,1
Organismal Systems,Immune system,hsa04650,Natural killer cell mediated cytotoxicity,1/42,134/9446,0.007462686567164179,1.6783937455579245,0.5285451194384692,0.4519505231168588,0.5665756557914244,0.5308953513348303,SOS1,1
Organismal Systems,Endocrine system,hsa04910,Insulin signaling pathway,1/42,138/9446,0.007246376811594203,1.629744651483782,0.49801813736103034,0.461772892772067,0.5681379799833575,0.5323592876022942,SOS1,1
Human Diseases,Infectious disease: bacterial,hsa05135,Yersinia infection,1/42,138/9446,0.007246376811594203,1.629744651483782,0.49801813736103034,0.461772892772067,0.5681379799833575,0.5323592876022942,IRF3,1
Cellular Processes,Cell growth and death,hsa04114,Oocyte meiosis,1/42,139/9446,0.007194244604316547,1.618019869818431,0.49053985400688066,0.4642015067067008,0.5681379799833575,0.5323592876022942,ADCY3,1
Environmental Information Processing,Signal transduction,hsa04371,Apelin signaling pathway,1/42,140/9446,0.007142857142857143,1.6064625850340137,0.4831208966207127,0.4666194219015347,0.5681379799833575,0.5323592876022942,ADCY3,1
Genetic Information Processing,"Folding, sorting and degradation",hsa04120,Ubiquitin mediated proteolysis,1/42,142/9446,0.007042253521126761,1.583836351441985,0.46845703945541345,0.4714233398247254,0.5681379799833575,0.5323592876022942,BRCA1,1
Cellular Processes,Cellular community - eukaryotes,hsa04550,Signaling pathways regulating pluripotency of stem cells,1/42,144/9446,0.006944444444444444,1.5618386243386242,0.45401895693367444,0.47618501212477937,0.5681379799833575,0.5323592876022942,STAT3,1
Human Diseases,Endocrine and metabolic disease,hsa04936,Alcoholic liver disease,1/42,144/9446,0.006944444444444444,1.5618386243386242,0.45401895693367444,0.47618501212477937,0.5681379799833575,0.5323592876022942,IRF3,1
Environmental Information Processing,Signal transduction,hsa04151,PI3K-Akt signaling pathway,2/42,362/9446,0.0055248618784530384,1.2425677453301762,0.3144981463388953,0.48240629193938345,0.5716184144213242,0.5356205404373832,BRCA1/SOS1,2
Human Diseases,Cancer: specific types,hsa05226,Gastric cancer,1/42,150/9446,0.006666666666666667,1.4993650793650795,0.4119884652545081,0.49022016538547897,0.5723514366367721,0.5363074003167806,SOS1,1
Environmental Information Processing,Signaling molecules and interaction,hsa04080,Neuroactive ligand-receptor interaction,2/42,370/9446,0.005405405405405406,1.2157014157014157,0.2828628612052879,0.4940569061782305,0.5723514366367721,0.5363074003167806,ADRB1/PATE1,2
Organismal Systems,Endocrine system,hsa04921,Oxytocin signaling pathway,1/42,155/9446,0.0064516129032258064,1.4509984639016897,0.3783371585618337,0.501635117916525,0.5723514366367721,0.5363074003167806,ADCY3,1
Human Diseases,Endocrine and metabolic disease,hsa04934,Cushing syndrome,1/42,155/9446,0.0064516129032258064,1.4509984639016897,0.3783371585618337,0.501635117916525,0.5723514366367721,0.5363074003167806,ADCY3,1
Cellular Processes,Cell growth and death,hsa04218,Cellular senescence,1/42,157/9446,0.006369426751592357,1.4325144070367,0.365203759177696,0.506130895860778,0.5723514366367721,0.5363074003167806,ZFP36L2,1
Cellular Processes,Cell growth and death,hsa04110,Cell cycle,1/42,158/9446,0.006329113924050633,1.4234478601567209,0.35870439573957347,0.5083639136639697,0.5723514366367721,0.5363074003167806,MAU2,1
Environmental Information Processing,Signal transduction,hsa04150,mTOR signaling pathway,1/42,158/9446,0.006329113924050633,1.4234478601567209,0.35870439573957347,0.5083639136639697,0.5723514366367721,0.5363074003167806,SOS1,1
Cellular Processes,Cell growth and death,hsa04217,Necroptosis,1/42,159/9446,0.006289308176100629,1.4144953578915842,0.35224904679127733,0.5105870742610965,0.5723514366367721,0.5363074003167806,STAT3,1
Environmental Information Processing,Signaling molecules and interaction,hsa04514,Cell adhesion molecules,1/42,160/9446,0.00625,1.405654761904762,0.34583707246590817,0.5128004201080906,0.5723514366367721,0.5363074003167806,SELL,1
Human Diseases,Neurodegenerative disease,hsa05010,Alzheimer disease,2/42,391/9446,0.005115089514066497,1.1504079892826697,0.20299454757586133,0.5238778825552173,0.5809671389875166,0.5443805257321421,NDUFS7/COX7A2L,2
Human Diseases,Cancer: specific types,hsa05225,Hepatocellular carcinoma,1/42,170/9446,0.0058823529411764705,1.32296918767507,0.2839713316280999,0.5344032810688031,0.5888647619420568,0.5517807930579662,SOS1,1
Human Diseases,Infectious disease: viral,hsa05164,Influenza A,1/42,173/9446,0.005780346820809248,1.3000275254610514,0.26616033706581993,0.540699769947343,0.5905720243558383,0.5533805400109468,IRF3,1
Environmental Information Processing,Signal transduction,hsa04310,Wnt signaling pathway,1/42,174/9446,0.005747126436781609,1.2925561029009305,0.2602953387053495,0.5427800686276202,0.5905720243558383,0.5533805400109468,ROR1,1
Human Diseases,Infectious disease: viral,hsa05168,Herpes simplex virus 1 infection,1/42,183/9446,0.00546448087431694,1.2289877699713765,0.20904092411570496,0.5610935338114298,0.6066823834336085,0.5684763434668434,IRF3,1
Organismal Systems,Immune system,hsa04621,NOD-like receptor signaling pathway,1/42,189/9446,0.005291005291005291,1.1899722852103802,0.17630122636098033,0.572902605128299,0.6156034204173648,0.5768355749575551,IRF3,1
Human Diseases,Substance dependence,hsa05034,Alcoholism,1/42,191/9446,0.005235602094240838,1.1775118424333084,0.16562470579769162,0.5767695947939528,0.6159329623416905,0.5771443638613953,SOS1,1
Cellular Processes,Cell motility,hsa04814,Motor proteins,1/42,197/9446,0.005076142131979695,1.1416485375876237,0.13426633506772465,0.5881666253967455,0.6242504674456256,0.5849380711081614,CAPZA1,1
Cellular Processes,Cellular community - eukaryotes,hsa04510,Focal adhesion,1/42,203/9446,0.0049261083743842365,1.1079052310579403,0.10386120514150707,0.5992638638205907,0.6321502953717207,0.5923404045466686,SOS1,1
Organismal Systems,Sensory system,hsa04740,Olfactory transduction,2/42,454/9446,0.004405286343612335,0.9907698762324314,-0.013470279835512558,0.6063344738605053,0.6357325089567722,0.595697026950672,OR9Q1/ADCY3,2
Environmental Information Processing,Signal transduction,hsa04015,Rap1 signaling pathway,1/42,212/9446,0.0047169811320754715,1.060871518418688,0.05990408606373866,0.6153643986531647,0.6410899218098896,0.6007170548142561,ADCY3,1
Human Diseases,Infectious disease: viral,hsa05170,Human immunodeficiency virus 1 infection,1/42,214/9446,0.004672897196261682,1.050956831330663,0.05038841750246505,0.6188555892615697,0.6410899218098896,0.6007170548142561,IRF3,1
NA,NA,hsa04382,Cornified envelope formation,1/42,217/9446,0.004608294930875576,1.0364274742154926,0.036278633439579606,0.6240344456030871,0.6426068993412741,0.6021385001433297,KRT34,1
Cellular Processes,Cell motility,hsa04810,Regulation of actin cytoskeleton,1/42,232/9446,0.004310344827586207,0.9694170771756978,-0.03151869251173406,0.6489156260623495,0.6642745757916358,0.6224416469237112,SOS1,1
Environmental Information Processing,Signal transduction,hsa04014,Ras signaling pathway,1/42,238/9446,0.004201680672268907,0.9449779911964785,-0.05745285056009606,0.6584114613409364,0.6700304871293058,0.6278350776873326,SOS1,1
Genetic Information Processing,Transcription,hsa03040,Spliceosome,1/42,241/9446,0.004149377593360996,0.9332147796878087,-0.07018532316449091,0.6630648898709052,0.6708200347816761,0.6285749032940561,XAB2,1
Cellular Processes,Transport and catabolism,hsa04144,Endocytosis,1/42,252/9446,0.003968253968253968,0.8924792139077853,-0.11561382444651003,0.6796039181229463,0.6810675504308465,0.6381770779820527,CAPZA1,1
Human Diseases,Infectious disease: bacterial,hsa05131,Shigellosis,1/42,253/9446,0.003952569169960474,0.8889516280820629,-0.11965012106049158,0.6810675504308465,0.6810675504308465,0.6381770779820527,IRF3,1
