category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Human Diseases,Cancer: specific types,hsa05211,Renal cell carcinoma,1/77,70/9446,0.014285714285714285,1.752504638218924,0.5728608275664203,0.43732997193020196,0.6970618751399955,0.6407388622487729,SOS1,1
Human Diseases,Infectious disease: viral,hsa05168,Herpes simplex virus 1 infection,2/77,183/9446,0.01092896174863388,1.3407139308778653,0.42192895320606344,0.4416759985576596,0.6970618751399955,0.6407388622487729,NECTIN2/IRF3,2
Human Diseases,Infectious disease: bacterial,hsa05120,Epithelial cell signaling in Helicobacter pylori infection,1/77,71/9446,0.014084507042253521,1.7278214743003475,0.5580435921901337,0.4419508755310311,0.6970618751399955,0.6407388622487729,ATP6V1D,1
Human Diseases,Cancer: overview,hsa05204,Chemical carcinogenesis - DNA adducts,1/77,71/9446,0.014084507042253521,1.7278214743003475,0.5580435921901337,0.4419508755310311,0.6970618751399955,0.6407388622487729,CYP2A6,1
Human Diseases,Cancer: overview,hsa05230,Central carbon metabolism in cancer,1/77,71/9446,0.014084507042253521,1.7278214743003475,0.5580435921901337,0.4419508755310311,0.6970618751399955,0.6407388622487729,IDH2,1
Organismal Systems,Development and regeneration,hsa04360,Axon guidance,2/77,184/9446,0.010869565217391304,1.3334274421230943,0.41405457550973523,0.44444896348832896,0.6970618751399955,0.6407388622487729,ILK/SEMA6B,2
Organismal Systems,Immune system,hsa04622,RIG-I-like receptor signaling pathway,1/77,72/9446,0.013888888888888888,1.7038239538239537,0.5434599460259789,0.44653431900666973,0.6970618751399955,0.6407388622487729,IRF3,1
Metabolism,Xenobiotics biodegradation and metabolism,hsa00982,Drug metabolism - cytochrome P450,1/77,73/9446,0.0136986301369863,1.6804838996619818,0.5291023616169923,0.45108060207008827,0.6970618751399955,0.6407388622487729,CYP2A6,1
Metabolism,Global and overview maps,hsa01230,Biosynthesis of amino acids,1/77,75/9446,0.013333333333333334,1.6356709956709958,0.5010369822437228,0.46006287399938484,0.6970618751399955,0.6407388622487729,IDH2,1
Human Diseases,Drug resistance: antineoplastic,hsa01524,Platinum drug resistance,1/77,75/9446,0.013333333333333334,1.6356709956709958,0.5010369822437228,0.46006287399938484,0.6970618751399955,0.6407388622487729,BRCA1,1
Cellular Processes,Cell growth and death,hsa04115,p53 signaling pathway,1/77,75/9446,0.013333333333333334,1.6356709956709958,0.5010369822437228,0.46006287399938484,0.6970618751399955,0.6407388622487729,CHEK1,1
Organismal Systems,Endocrine system,hsa03320,PPAR signaling pathway,1/77,76/9446,0.013157894736842105,1.614149008885851,0.4873157862330363,0.4644994505335912,0.6970618751399955,0.6407388622487729,ILK,1
Organismal Systems,Digestive system,hsa04971,Gastric acid secretion,1/77,76/9446,0.013157894736842105,1.614149008885851,0.4873157862330363,0.4644994505335912,0.6970618751399955,0.6407388622487729,ADCY3,1
Human Diseases,Cancer: specific types,hsa05214,Glioma,1/77,76/9446,0.013157894736842105,1.614149008885851,0.4873157862330363,0.4644994505335912,0.6970618751399955,0.6407388622487729,SOS1,1
Metabolism,Carbohydrate metabolism,hsa00562,Inositol phosphate metabolism,1/77,78/9446,0.01282051282051282,1.5727605727605727,0.4604650787246015,0.4732649365493038,0.6970618751399955,0.6407388622487729,INPP4A,1
Genetic Information Processing,"Folding, sorting and degradation",hsa03018,RNA degradation,1/77,78/9446,0.01282051282051282,1.5727605727605727,0.4604650787246015,0.4732649365493038,0.6970618751399955,0.6407388622487729,DCP1B,1
Human Diseases,Infectious disease: bacterial,hsa05100,Bacterial invasion of epithelial cells,1/77,78/9446,0.01282051282051282,1.5727605727605727,0.4604650787246015,0.4732649365493038,0.6970618751399955,0.6407388622487729,ILK,1
Human Diseases,Infectious disease: bacterial,hsa05133,Pertussis,1/77,78/9446,0.01282051282051282,1.5727605727605727,0.4604650787246015,0.4732649365493038,0.6970618751399955,0.6407388622487729,IRF3,1
Metabolism,Xenobiotics biodegradation and metabolism,hsa00980,Metabolism of xenobiotics by cytochrome P450,1/77,79/9446,0.012658227848101266,1.552852211080059,0.44732385671559993,0.4775944198846691,0.6970618751399955,0.6407388622487729,CYP2A6,1
Organismal Systems,Nervous system,hsa04721,Synaptic vesicle cycle,1/77,79/9446,0.012658227848101266,1.552852211080059,0.44732385671559993,0.4775944198846691,0.6970618751399955,0.6407388622487729,ATP6V1D,1
Cellular Processes,Cell motility,hsa04814,Motor proteins,2/77,197/9446,0.01015228426395939,1.2454347682774078,0.3155887639886483,0.4798000631909898,0.6970618751399955,0.6407388622487729,CAPZA1/KIF20B,2
NA,NA,hsa04082,Neuroactive ligand signaling,2/77,199/9446,0.010050251256281407,1.2329178359329114,0.3010430324217241,0.48511932761577425,0.6970618751399955,0.6407388622487729,ADRB1/ADCY3,2
Metabolism,Xenobiotics biodegradation and metabolism,hsa00983,Drug metabolism - other enzymes,1/77,81/9446,0.012345679012345678,1.5145101811768478,0.4215822485494269,0.4861482848851606,0.6970618751399955,0.6407388622487729,CYP2A6,1
Human Diseases,Cancer: overview,hsa05206,MicroRNAs in cancer,3/77,320/9446,0.009375,1.1500811688311687,0.24760572644600823,0.48693143305963116,0.6970618751399955,0.6407388622487729,STAT3/BRCA1/SOS1,3
Organismal Systems,Immune system,hsa04612,Antigen processing and presentation,1/77,82/9446,0.012195121951219513,1.4960405448210328,0.4089715747425642,0.4903732269101304,0.6970618751399955,0.6407388622487729,PSME2,1
Human Diseases,Cancer: overview,hsa05202,Transcriptional misregulation in cancer,2/77,201/9446,0.009950248756218905,1.2206499967693996,0.28664754105743556,0.4904056519165635,0.6970618751399955,0.6407388622487729,PBX1/FUT8,2
Cellular Processes,Transport and catabolism,hsa04146,Peroxisome,1/77,83/9446,0.012048192771084338,1.4780159599436709,0.39652781394799536,0.49456387850431216,0.6970618751399955,0.6407388622487729,IDH2,1
Organismal Systems,Immune system,hsa04623,Cytosolic DNA-sensing pathway,1/77,83/9446,0.012048192771084338,1.4780159599436709,0.39652781394799536,0.49456387850431216,0.6970618751399955,0.6407388622487729,IRF3,1
Cellular Processes,Cellular community - eukaryotes,hsa04510,Focal adhesion,2/77,203/9446,0.009852216748768473,1.208623888426844,0.2723988704707316,0.4956586934876417,0.6970618751399955,0.6407388622487729,ILK/SOS1,2
Human Diseases,Infectious disease: viral,hsa05169,Epstein-Barr virus infection,2/77,205/9446,0.00975609756097561,1.196832435856826,0.25829371378433014,0.5008781291388987,0.6970618751399955,0.6407388622487729,STAT3/IRF3,2
Organismal Systems,Sensory system,hsa04742,Taste transduction,1/77,86/9446,0.011627906976744186,1.426457263666566,0.3601525892942971,0.5069328266138045,0.6970618751399955,0.6407388622487729,TAS2R14,1
Organismal Systems,Endocrine system,hsa04911,Insulin secretion,1/77,86/9446,0.011627906976744186,1.426457263666566,0.3601525892942971,0.5069328266138045,0.6970618751399955,0.6407388622487729,ADCY3,1
Organismal Systems,Circulatory system,hsa04260,Cardiac muscle contraction,1/77,87/9446,0.011494252873563218,1.4100612031646513,0.34833194801653156,0.5109890416085412,0.6970618751399955,0.6407388622487729,COX7A2L,1
Environmental Information Processing,Signaling molecules and interaction,hsa04512,ECM-receptor interaction,1/77,89/9446,0.011235955056179775,1.3783744345542097,0.32512337740704483,0.5190029197912027,0.6970618751399955,0.6407388622487729,HSPG2,1
Organismal Systems,Nervous system,hsa04727,GABAergic synapse,1/77,89/9446,0.011235955056179775,1.3783744345542097,0.32512337740704483,0.5190029197912027,0.6970618751399955,0.6407388622487729,ADCY3,1
Organismal Systems,Aging,hsa04211,Longevity regulating pathway,1/77,90/9446,0.011111111111111112,1.363059163059163,0.3137279954148895,0.5229611088663421,0.6970618751399955,0.6407388622487729,ADCY3,1
Organismal Systems,Digestive system,hsa04976,Bile secretion,1/77,90/9446,0.011111111111111112,1.363059163059163,0.3137279954148895,0.5229611088663421,0.6970618751399955,0.6407388622487729,ADCY3,1
Human Diseases,Cancer: overview,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer,1/77,90/9446,0.011111111111111112,1.363059163059163,0.3137279954148895,0.5229611088663421,0.6970618751399955,0.6407388622487729,STAT3,1
Human Diseases,Infectious disease: viral,hsa05170,Human immunodeficiency virus 1 infection,2/77,214/9446,0.009345794392523364,1.1464983614516324,0.19651308802572165,0.5239419825657242,0.6970618751399955,0.6407388622487729,CHEK1/IRF3,2
Organismal Systems,Immune system,hsa04662,B cell receptor signaling pathway,1/77,91/9446,0.01098901098901099,1.3480804909376338,0.30246714519627743,0.5268871450588699,0.6970618751399955,0.6407388622487729,SOS1,1
NA,NA,hsa04382,Cornified envelope formation,2/77,217/9446,0.009216589861751152,1.1306481536896282,0.17650440352185182,0.5314732365397326,0.6986449497655349,0.6421940235057548,SPRR2D/KRT34,2
Organismal Systems,Immune system,hsa04658,Th1 and Th2 cell differentiation,1/77,93/9446,0.010752688172043012,1.3190895126378999,0.2803356060825513,0.5346437878487427,0.6986449497655349,0.6421940235057548,STAT5B,1
Human Diseases,Immune disease,hsa05323,Rheumatoid arthritis,1/77,95/9446,0.010526315789473684,1.2913192071086808,0.2587030909495462,0.5422748859689374,0.6996970113903452,0.6431610779273745,ATP6V1D,1
Organismal Systems,Environmental adaptation,hsa04713,Circadian entrainment,1/77,97/9446,0.010309278350515464,1.2646940688177801,0.2375457262735066,0.5497824451058653,0.6996970113903452,0.6431610779273745,ADCY3,1
Environmental Information Processing,Signal transduction,hsa04070,Phosphatidylinositol signaling system,1/77,98/9446,0.01020408163265306,1.2517890272992314,0.22713821595265687,0.5534905156724339,0.6996970113903452,0.6431610779273745,INPP4A,1
Organismal Systems,Endocrine system,hsa04925,Aldosterone synthesis and secretion,1/77,98/9446,0.01020408163265306,1.2517890272992314,0.22713821595265687,0.5534905156724339,0.6996970113903452,0.6431610779273745,ADCY3,1
Organismal Systems,Sensory system,hsa04750,Inflammatory mediator regulation of TRP channels,1/77,99/9446,0.010101010101010102,1.2391446936901485,0.2168412734346827,0.557168439323827,0.6996970113903452,0.6431610779273745,ADCY3,1
Human Diseases,Cancer: overview,hsa05231,Choline metabolism in cancer,1/77,99/9446,0.010101010101010102,1.2391446936901485,0.2168412734346827,0.557168439323827,0.6996970113903452,0.6431610779273745,SOS1,1
Environmental Information Processing,Signaling molecules and interaction,hsa04061,Viral protein interaction with cytokine and cytokine receptor,1/77,100/9446,0.01,1.226753246753247,0.20665235083589029,0.5608164579578341,0.6996970113903452,0.6431610779273745,IL10RA,1
Organismal Systems,Endocrine system,hsa04916,Melanogenesis,1/77,101/9446,0.009900990099009901,1.2146071750032146,0.19656898538182968,0.5644348115569402,0.6996970113903452,0.6431610779273745,ADCY3,1
Human Diseases,Infectious disease: bacterial,hsa05150,Staphylococcus aureus infection,1/77,102/9446,0.00980392156862745,1.202699261522791,0.18658879572712342,0.5680237382032876,0.6996970113903452,0.6431610779273745,KRT34,1
Cellular Processes,Cell motility,hsa04820,Cytoskeleton in muscle cells,2/77,233/9446,0.008583690987124463,1.0530070787581516,0.07426958888507662,0.5702825382529955,0.6996970113903452,0.6431610779273745,HSPG2/CAPZA1,2
Metabolism,Lipid metabolism,hsa00564,Glycerophospholipid metabolism,1/77,103/9446,0.009708737864077669,1.1910225696633463,0.17670947846942792,0.5715834740935215,0.6996970113903452,0.6431610779273745,PGS1,1
Organismal Systems,Digestive system,hsa04972,Pancreatic secretion,1/77,106/9446,0.009433962264150943,1.157314383729478,0.14765482800360008,0.582089871220133,0.7010215229587563,0.6443785681755804,ADCY3,1
Human Diseases,Cancer: specific types,hsa05215,Prostate cancer,1/77,106/9446,0.009433962264150943,1.157314383729478,0.14765482800360008,0.582089871220133,0.7010215229587563,0.6443785681755804,SOS1,1
Genetic Information Processing,Translation,hsa03013,Nucleocytoplasmic transport,1/77,108/9446,0.009259259259259259,1.135882635882636,0.12875041275803298,0.5889524289475688,0.7010215229587563,0.6443785681755804,NUP62,1
Organismal Systems,Immune system,hsa04620,Toll-like receptor signaling pathway,1/77,109/9446,0.009174311926605505,1.1254616942690339,0.11943192763302699,0.5923418766848828,0.7010215229587563,0.6443785681755804,IRF3,1
Human Diseases,Endocrine and metabolic disease,hsa04931,Insulin resistance,1/77,109/9446,0.009174311926605505,1.1254616942690339,0.11943192763302699,0.5923418766848828,0.7010215229587563,0.6443785681755804,STAT3,1
Environmental Information Processing,Signal transduction,hsa04066,HIF-1 signaling pathway,1/77,110/9446,0.00909090909090909,1.1152302243211334,0.11020011624589557,0.5957037354719948,0.7010215229587563,0.6443785681755804,STAT3,1
Environmental Information Processing,Signal transduction,hsa04350,TGF-beta signaling pathway,1/77,110/9446,0.00909090909090909,1.1152302243211334,0.11020011624589557,0.5957037354719948,0.7010215229587563,0.6443785681755804,SMAD3,1
Organismal Systems,Endocrine system,hsa04914,Progesterone-mediated oocyte maturation,1/77,111/9446,0.009009009009009009,1.1051831051831051,0.10105319292986176,0.5990382269425022,0.7010722106524888,0.6444251602735998,ADCY3,1
Cellular Processes,Transport and catabolism,hsa04144,Endocytosis,2/77,252/9446,0.007936507936507936,0.9736136878994021,-0.03848809713425338,0.6133413094415716,0.7044748946042355,0.6475529053441453,CAPZA1/SMAD3,2
Organismal Systems,Nervous system,hsa04724,Glutamatergic synapse,1/77,116/9446,0.008620689655172414,1.0575459023734886,0.056533035026890846,0.6153078095037092,0.7044748946042355,0.6475529053441453,ADCY3,1
Organismal Systems,Nervous system,hsa04725,Cholinergic synapse,1/77,116/9446,0.008620689655172414,1.0575459023734886,0.056533035026890846,0.6153078095037092,0.7044748946042355,0.6475529053441453,ADCY3,1
Environmental Information Processing,Signal transduction,hsa04020,Calcium signaling pathway,2/77,254/9446,0.007874015748031496,0.9659474383883833,-0.049872525618208215,0.6176810151647786,0.7044748946042355,0.6475529053441453,ADRB1/ADCY3,2
Genetic Information Processing,Chromosome,hsa03082,ATP-dependent chromatin remodeling,1/77,117/9446,0.008547008547008548,1.0485070485070485,0.04786080055055415,0.6184826539483195,0.7044748946042355,0.6475529053441453,GATAD2A,1
Organismal Systems,Nervous system,hsa04722,Neurotrophin signaling pathway,1/77,120/9446,0.008333333333333333,1.0222943722943723,0.022281164799946355,0.6278528315813168,0.7069961192980118,0.6498704135874979,SOS1,1
Environmental Information Processing,Signal transduction,hsa04071,Sphingolipid signaling pathway,1/77,122/9446,0.00819672131147541,1.0055354481583991,0.005578678002361913,0.6339730459432875,0.7069961192980118,0.6498704135874979,CERS1,1
Organismal Systems,Immune system,hsa04660,T cell receptor signaling pathway,1/77,122/9446,0.00819672131147541,1.0055354481583991,0.005578678002361913,0.6339730459432875,0.7069961192980118,0.6498704135874979,SOS1,1
Organismal Systems,Endocrine system,hsa04919,Thyroid hormone signaling pathway,1/77,122/9446,0.00819672131147541,1.0055354481583991,0.005578678002361913,0.6339730459432875,0.7069961192980118,0.6498704135874979,KAT2A,1
Organismal Systems,Immune system,hsa04611,Platelet activation,1/77,126/9446,0.007936507936507936,0.9736136878994021,-0.027030603098010916,0.6459169714537801,0.7165641402065374,0.6586653327324732,ADCY3,1
Organismal Systems,Circulatory system,hsa04270,Vascular smooth muscle contraction,1/77,134/9446,0.007462686567164179,0.9154874975770498,-0.08932059371410893,0.6686625226180556,0.7379539757390976,0.6783268568691483,ADCY3,1
Organismal Systems,Endocrine system,hsa04910,Insulin signaling pathway,1/77,138/9446,0.007246376811594203,0.8889516280820629,-0.11913058539509014,0.6794882484238898,0.741304842288287,0.6814069714139924,SOS1,1
Human Diseases,Infectious disease: bacterial,hsa05135,Yersinia infection,1/77,138/9446,0.007246376811594203,0.8889516280820629,-0.11913058539509014,0.6794882484238898,0.741304842288287,0.6814069714139924,IRF3,1
Cellular Processes,Cell growth and death,hsa04114,Oocyte meiosis,1/77,139/9446,0.007194244604316547,0.8825562926282351,-0.12645383931593349,0.6821396670821795,0.741304842288287,0.6814069714139924,ADCY3,1
Human Diseases,Endocrine and metabolic disease,hsa04936,Alcoholic liver disease,1/77,144/9446,0.006944444444444444,0.8519119769119768,-0.16233521413260832,0.6950754613420154,0.7515282906895903,0.6908043591216396,IRF3,1
Environmental Information Processing,Signaling molecules and interaction,hsa04060,Cytokine-cytokine receptor interaction,2/77,298/9446,0.006711409395973154,0.8233243266800314,-0.2809451462590386,0.7039894375728678,0.7572799451060306,0.6960912764503171,IL15RA/IL10RA,2
Environmental Information Processing,Signal transduction,hsa04010,MAPK signaling pathway,2/77,300/9446,0.006666666666666667,0.8178354978354979,-0.2906755509672177,0.7075056764136154,0.7572799451060306,0.6960912764503171,SOS1/MAP4K3,2
Organismal Systems,Endocrine system,hsa04921,Oxytocin signaling pathway,1/77,155/9446,0.0064516129032258064,0.7914537075827399,-0.237321353497815,0.7217332204699509,0.7658791189356737,0.7039956319349409,ADCY3,1
Organismal Systems,Sensory system,hsa04740,Olfactory transduction,3/77,454/9446,0.006607929515418502,0.8106298987356256,-0.3748960917438379,0.7229423480518695,0.7658791189356737,0.7039956319349409,OR6F1/OR9Q1/ADCY3,3
Cellular Processes,Transport and catabolism,hsa04148,Efferocytosis,1/77,157/9446,0.006369426751592357,0.781371494747291,-0.25042163951589475,0.7263266761737375,0.7658791189356737,0.7039956319349409,PBX1,1
Cellular Processes,Transport and catabolism,hsa04145,Phagosome,1/77,159/9446,0.006289308176100629,0.7715429224863187,-0.26336931883259573,0.7308452746423229,0.7668475049202698,0.7048857717576981,ATP6V1D,1
Cellular Processes,Transport and catabolism,hsa04140,Autophagy - animal,1/77,169/9446,0.005917159763313609,0.7258894951202642,-0.32596050186998293,0.7523568898163973,0.7855491055435913,0.7220762719600097,UBB,1
Human Diseases,Infectious disease: viral,hsa05164,Influenza A,1/77,173/9446,0.005780346820809248,0.7091059229787553,-0.35006405925742606,0.7604782361068807,0.7901554355647102,0.7263104077837218,IRF3,1
Human Diseases,Infectious disease: bacterial,hsa05152,Tuberculosis,1/77,182/9446,0.005494505494505495,0.6740402454688169,-0.4025317367983238,0.7778024937983572,0.8042326756264567,0.7392501985002271,IL10RA,1
Organismal Systems,Immune system,hsa04621,NOD-like receptor signaling pathway,1/77,189/9446,0.005291005291005291,0.6490757919329347,-0.44178281990091944,0.7904164872304169,0.812972682518226,0.7472840076520387,IRF3,1
Human Diseases,Substance dependence,hsa05034,Alcoholism,1/77,191/9446,0.005235602094240838,0.6422791867818046,-0.4527645396150031,0.7938888167314132,0.812972682518226,0.7472840076520387,SOS1,1
Environmental Information Processing,Signal transduction,hsa04151,PI3K-Akt signaling pathway,2/77,362/9446,0.0055248618784530384,0.6777642247255506,-0.5667469632380508,0.8004541878486555,0.8157738852237495,0.7498588715177533,BRCA1/SOS1,2
Environmental Information Processing,Signal transduction,hsa04015,Rap1 signaling pathway,1/77,212/9446,0.0047169811320754715,0.578657191864739,-0.5624815801656617,0.8270888515806191,0.8389044066031993,0.7711204330526072,ADCY3,1
Cellular Processes,Cell motility,hsa04810,Regulation of actin cytoskeleton,1/77,232/9446,0.004310344827586207,0.5287729511867443,-0.6587942865774602,0.8537773582784216,0.8618700346602077,0.7922304247432597,SOS1,1
Environmental Information Processing,Signal transduction,hsa04014,Ras signaling pathway,1/77,238/9446,0.004201680672268907,0.5154425406526246,-0.6863582069415484,0.8609595491992041,0.8644189258698569,0.7945733640315956,SOS1,1
Genetic Information Processing,Transcription,hsa03040,Spliceosome,1/77,241/9446,0.004149377593360996,0.5090262434660775,-0.6999300315944045,0.8644189258698569,0.8644189258698569,0.7945733640315956,XAB2,1
