category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Human Diseases,Cancer: overview,hsa05204,Chemical carcinogenesis - DNA adducts,1/73,71/9446,0.014084507042253521,1.8224966235770788,0.6139044234074967,0.4247141646296786,0.6765046281309455,0.6247758730504264,CYP2A6,1
Human Diseases,Cancer: overview,hsa05230,Central carbon metabolism in cancer,1/73,71/9446,0.014084507042253521,1.8224966235770788,0.6139044234074967,0.4247141646296786,0.6765046281309455,0.6247758730504264,IDH2,1
Organismal Systems,Immune system,hsa04622,RIG-I-like receptor signaling pathway,1/73,72/9446,0.013888888888888888,1.7971841704718414,0.5992189547732175,0.4291937236677623,0.6765046281309455,0.6247758730504264,IRF3,1
Metabolism,Xenobiotics biodegradation and metabolism,hsa00982,Drug metabolism - cytochrome P450,1/73,73/9446,0.0136986301369863,1.7725652092325013,0.5847636536980604,0.43363887602238693,0.6765046281309455,0.6247758730504264,CYP2A6,1
Metabolism,Global and overview maps,hsa01230,Biosynthesis of amino acids,1/73,75/9446,0.013333333333333334,1.7252968036529681,0.5565145571664142,0.44242700125014267,0.6765046281309455,0.6247758730504264,IDH2,1
Human Diseases,Drug resistance: antineoplastic,hsa01524,Platinum drug resistance,1/73,75/9446,0.013333333333333334,1.7252968036529681,0.5565145571664142,0.44242700125014267,0.6765046281309455,0.6247758730504264,BRCA1,1
Cellular Processes,Cell growth and death,hsa04115,p53 signaling pathway,1/73,75/9446,0.013333333333333334,1.7252968036529681,0.5565145571664142,0.44242700125014267,0.6765046281309455,0.6247758730504264,CHEK1,1
Organismal Systems,Endocrine system,hsa03320,PPAR signaling pathway,1/73,76/9446,0.013157894736842105,1.702595529920692,0.5427070780704836,0.44677048955541854,0.6765046281309455,0.6247758730504264,ILK,1
Organismal Systems,Digestive system,hsa04971,Gastric acid secretion,1/73,76/9446,0.013157894736842105,1.702595529920692,0.5427070780704836,0.44677048955541854,0.6765046281309455,0.6247758730504264,ADCY3,1
Human Diseases,Cancer: specific types,hsa05214,Glioma,1/73,76/9446,0.013157894736842105,1.702595529920692,0.5427070780704836,0.44677048955541854,0.6765046281309455,0.6247758730504264,SOS1,1
Human Diseases,Cancer: overview,hsa05206,MicroRNAs in cancer,3/73,320/9446,0.009375,1.213099315068493,0.34224720763502714,0.4517877427293773,0.6765046281309455,0.6247758730504264,STAT3/BRCA1/SOS1,3
Cellular Processes,Cell motility,hsa04814,Motor proteins,2/73,197/9446,0.01015228426395939,1.3136777692789097,0.39263821515772535,0.45213956894883667,0.6765046281309455,0.6247758730504264,CAPZA1/KIF20B,2
Metabolism,Carbohydrate metabolism,hsa00562,Inositol phosphate metabolism,1/73,78/9446,0.01282051282051282,1.6589392342817,0.5156942984977679,0.4553575917220132,0.6765046281309455,0.6247758730504264,INPP4A,1
Genetic Information Processing,"Folding, sorting and degradation",hsa03018,RNA degradation,1/73,78/9446,0.01282051282051282,1.6589392342817,0.5156942984977679,0.4553575917220132,0.6765046281309455,0.6247758730504264,DCP1B,1
Human Diseases,Infectious disease: bacterial,hsa05100,Bacterial invasion of epithelial cells,1/73,78/9446,0.01282051282051282,1.6589392342817,0.5156942984977679,0.4553575917220132,0.6765046281309455,0.6247758730504264,ILK,1
Human Diseases,Infectious disease: bacterial,hsa05133,Pertussis,1/73,78/9446,0.01282051282051282,1.6589392342817,0.5156942984977679,0.4553575917220132,0.6765046281309455,0.6247758730504264,IRF3,1
NA,NA,hsa04082,Neuroactive ligand signaling,2/73,199/9446,0.010050251256281407,1.3004749776278655,0.3780572087718204,0.4573397041245669,0.6765046281309455,0.6247758730504264,ADRB1/ADCY3,2
Metabolism,Xenobiotics biodegradation and metabolism,hsa00980,Metabolism of xenobiotics by cytochrome P450,1/73,79/9446,0.012658227848101266,1.6379400034680076,0.5024770429757444,0.45960170954911517,0.6765046281309455,0.6247758730504264,CYP2A6,1
Organismal Systems,Nervous system,hsa04721,Synaptic vesicle cycle,1/73,79/9446,0.012658227848101266,1.6379400034680076,0.5024770429757444,0.45960170954911517,0.6765046281309455,0.6247758730504264,ATP6V1D,1
Human Diseases,Cancer: overview,hsa05202,Transcriptional misregulation in cancer,2/73,201/9446,0.009950248756218905,1.2875349280992299,0.3636288073087052,0.46251214542341224,0.6765046281309455,0.6247758730504264,PBX1/FUT8,2
Cellular Processes,Cellular community - eukaryotes,hsa04510,Focal adhesion,2/73,203/9446,0.009852216748768473,1.2748498549159861,0.3493495250587093,0.46765650602842,0.6765046281309455,0.6247758730504264,ILK/SOS1,2
Metabolism,Xenobiotics biodegradation and metabolism,hsa00983,Drug metabolism - other enzymes,1/73,81/9446,0.012345679012345678,1.5974970404194149,0.4765928028804212,0.4679923245142745,0.6765046281309455,0.6247758730504264,CYP2A6,1
Organismal Systems,Immune system,hsa04612,Antigen processing and presentation,1/73,82/9446,0.012195121951219513,1.578015369194788,0.46391531793355517,0.4721393144032713,0.6765046281309455,0.6247758730504264,PSME2,1
Human Diseases,Infectious disease: viral,hsa05169,Epstein-Barr virus infection,2/73,205/9446,0.00975609756097561,1.2624122953558303,0.3352159912514097,0.47277241718904617,0.6765046281309455,0.6247758730504264,STAT3/IRF3,2
Cellular Processes,Transport and catabolism,hsa04146,Peroxisome,1/73,83/9446,0.012048192771084338,1.5590031358309955,0.45140761521342454,0.47625441799666735,0.6765046281309455,0.6247758730504264,IDH2,1
Organismal Systems,Immune system,hsa04623,Cytosolic DNA-sensing pathway,1/73,83/9446,0.012048192771084338,1.5590031358309955,0.45140761521342454,0.47625441799666735,0.6765046281309455,0.6247758730504264,IRF3,1
Organismal Systems,Sensory system,hsa04742,Taste transduction,1/73,86/9446,0.011627906976744186,1.5046193055113093,0.41485685004479966,0.48841081992745616,0.6765046281309455,0.6247758730504264,TAS2R14,1
Organismal Systems,Endocrine system,hsa04911,Insulin secretion,1/73,86/9446,0.011627906976744186,1.5046193055113093,0.41485685004479966,0.48841081992745616,0.6765046281309455,0.6247758730504264,ADCY3,1
Organismal Systems,Circulatory system,hsa04260,Cardiac muscle contraction,1/73,87/9446,0.011494252873563218,1.487324830735317,0.40298283327838313,0.49240077827631246,0.6765046281309455,0.6247758730504264,COX7A2L,1
Human Diseases,Infectious disease: viral,hsa05170,Human immunodeficiency virus 1 infection,2/73,214/9446,0.009345794392523364,1.2093201894763794,0.2733337191213965,0.49543293861526017,0.6765046281309455,0.6247758730504264,CHEK1/IRF3,2
Environmental Information Processing,Signaling molecules and interaction,hsa04512,ECM-receptor interaction,1/73,89/9446,0.011235955056179775,1.4539018008311528,0.3796747337330363,0.5002888420616918,0.6765046281309455,0.6247758730504264,HSPG2,1
Organismal Systems,Nervous system,hsa04727,GABAergic synapse,1/73,89/9446,0.011235955056179775,1.4539018008311528,0.3796747337330363,0.5002888420616918,0.6765046281309455,0.6247758730504264,ADCY3,1
NA,NA,hsa04382,Cornified envelope formation,2/73,217/9446,0.009216589861751152,1.192601477179471,0.25330004111275284,0.5028519605110151,0.6765046281309455,0.6247758730504264,SPRR2D/KRT34,2
Organismal Systems,Aging,hsa04211,Longevity regulating pathway,1/73,90/9446,0.011111111111111112,1.4377473363774735,0.36823304817949876,0.5041874115315537,0.6765046281309455,0.6247758730504264,ADCY3,1
Organismal Systems,Digestive system,hsa04976,Bile secretion,1/73,90/9446,0.011111111111111112,1.4377473363774735,0.36823304817949876,0.5041874115315537,0.6765046281309455,0.6247758730504264,ADCY3,1
Human Diseases,Cancer: overview,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer,1/73,90/9446,0.011111111111111112,1.4377473363774735,0.36823304817949876,0.5041874115315537,0.6765046281309455,0.6247758730504264,STAT3,1
Organismal Systems,Immune system,hsa04662,B cell receptor signaling pathway,1/73,91/9446,0.01098901098901099,1.4219479150986,0.35692810664570607,0.5080559791842038,0.677407972245605,0.62561014318611,SOS1,1
Organismal Systems,Immune system,hsa04658,Th1 and Th2 cell differentiation,1/73,93/9446,0.010752688172043012,1.3913683900427163,0.33471475348315927,0.5157040181319823,0.6774442391996814,0.6256436369967266,STAT5B,1
Human Diseases,Immune disease,hsa05323,Rheumatoid arthritis,1/73,95/9446,0.010526315789473684,1.3620764239365537,0.31300849481068016,0.523234760128851,0.6774442391996814,0.6256436369967266,ATP6V1D,1
Organismal Systems,Environmental adaptation,hsa04713,Circadian entrainment,1/73,97/9446,0.010309278350515464,1.3339923739584805,0.2917849855962542,0.530649979535135,0.6774442391996814,0.6256436369967266,ADCY3,1
Environmental Information Processing,Signal transduction,hsa04070,Phosphatidylinositol signaling system,1/73,98/9446,0.01020408163265306,1.3203802068772714,0.2813471149937046,0.534314815506248,0.6774442391996814,0.6256436369967266,INPP4A,1
Organismal Systems,Endocrine system,hsa04925,Aldosterone synthesis and secretion,1/73,98/9446,0.01020408163265306,1.3203802068772714,0.2813471149937046,0.534314815506248,0.6774442391996814,0.6256436369967266,ADCY3,1
Organismal Systems,Sensory system,hsa04750,Inflammatory mediator regulation of TRP channels,1/73,99/9446,0.010101010101010102,1.3070430330704306,0.27102155088439156,0.5379514242426671,0.6774442391996814,0.6256436369967266,ADCY3,1
Human Diseases,Cancer: overview,hsa05231,Choline metabolism in cancer,1/73,99/9446,0.010101010101010102,1.3070430330704306,0.27102155088439156,0.5379514242426671,0.6774442391996814,0.6256436369967266,SOS1,1
Cellular Processes,Cell motility,hsa04820,Cytoskeleton in muscle cells,2/73,233/9446,0.008583690987124463,1.110706096772297,0.1509983029971557,0.5412407848480412,0.6774442391996814,0.6256436369967266,HSPG2/CAPZA1,2
Environmental Information Processing,Signaling molecules and interaction,hsa04061,Viral protein interaction with cytokine and cytokine receptor,1/73,100/9446,0.01,1.293972602739726,0.26080569580807844,0.5415600201590343,0.6774442391996814,0.6256436369967266,IL10RA,1
Organismal Systems,Endocrine system,hsa04916,Melanogenesis,1/73,101/9446,0.009900990099009901,1.2811609928116099,0.25069703922756315,0.5451408160640621,0.6774442391996814,0.6256436369967266,ADCY3,1
Human Diseases,Infectious disease: bacterial,hsa05150,Staphylococcus aureus infection,1/73,102/9446,0.00980392156862745,1.2686005909213,0.240693153766032,0.54869402317239,0.6774442391996814,0.6256436369967266,KRT34,1
Environmental Information Processing,Signaling molecules and interaction,hsa04080,Neuroactive ligand-receptor interaction,3/73,370/9446,0.008108108108108109,1.0491669751943726,0.08514324771616269,0.5493745146282789,0.6774442391996814,0.6256436369967266,ADRB1/CHRNB1/PPY,3
Metabolism,Lipid metabolism,hsa00564,Glycerophospholipid metabolism,1/73,103/9446,0.009708737864077669,1.256284080329831,0.23079169164303814,0.5522198511163557,0.6774442391996814,0.6256436369967266,PGS1,1
Human Diseases,Infectious disease: viral,hsa05171,Coronavirus disease - COVID-19,2/73,238/9446,0.008403361344537815,1.0873719350753999,0.12047609444746907,0.5528200631204947,0.6774442391996814,0.6256436369967266,STAT3/IRF3,2
Organismal Systems,Digestive system,hsa04972,Pancreatic secretion,1/73,106/9446,0.009433962264150943,1.2207288705091754,0.20167949172748628,0.5626351327957411,0.6785782122817826,0.6266909011142581,ADCY3,1
Human Diseases,Cancer: specific types,hsa05215,Prostate cancer,1/73,106/9446,0.009433962264150943,1.2207288705091754,0.20167949172748628,0.5626351327957411,0.6785782122817826,0.6266909011142581,SOS1,1
Genetic Information Processing,Translation,hsa03013,Nucleocytoplasmic transport,1/73,108/9446,0.009259259259259259,1.198122780314561,0.1827437192544489,0.5694455312067447,0.6785782122817826,0.6266909011142581,NUP62,1
Organismal Systems,Immune system,hsa04620,Toll-like receptor signaling pathway,1/73,109/9446,0.009174311926605505,1.1871308282015836,0.173411546740778,0.5728113992964758,0.6785782122817826,0.6266909011142581,IRF3,1
Human Diseases,Endocrine and metabolic disease,hsa04931,Insulin resistance,1/73,109/9446,0.009174311926605505,1.1871308282015836,0.173411546740778,0.5728113992964758,0.6785782122817826,0.6266909011142581,STAT3,1
Environmental Information Processing,Signal transduction,hsa04066,HIF-1 signaling pathway,1/73,110/9446,0.00909090909090909,1.1763387297633874,0.1641673288232086,0.576151312314721,0.6785782122817826,0.6266909011142581,STAT3,1
Environmental Information Processing,Signal transduction,hsa04350,TGF-beta signaling pathway,1/73,110/9446,0.00909090909090909,1.1763387297633874,0.1641673288232086,0.576151312314721,0.6785782122817826,0.6266909011142581,SMAD3,1
Organismal Systems,Endocrine system,hsa04914,Progesterone-mediated oocyte maturation,1/73,111/9446,0.009009009009009009,1.1657410835493027,0.15500924632995264,0.5794654676490208,0.6787109344839359,0.6268134747468328,ADCY3,1
Cellular Processes,Transport and catabolism,hsa04144,Endocytosis,2/73,252/9446,0.007936507936507936,1.0269623831267667,0.03828506589710024,0.5841597582189538,0.6804498282550452,0.6284194044460696,CAPZA1/SMAD3,2
Environmental Information Processing,Signal transduction,hsa04020,Calcium signaling pathway,2/73,254/9446,0.007874015748031496,1.0188760651493907,0.026912027676903375,0.588505543022918,0.681765984266987,0.629634920921845,ADRB1/ADCY3,2
Organismal Systems,Nervous system,hsa04724,Glutamatergic synapse,1/73,116/9446,0.008620689655172414,1.115493623051488,0.11045090554983084,0.5956566846257995,0.6825264282584667,0.6303372177560814,ADCY3,1
Organismal Systems,Nervous system,hsa04725,Cholinergic synapse,1/73,116/9446,0.008620689655172414,1.115493623051488,0.11045090554983084,0.5956566846257995,0.6825264282584667,0.6303372177560814,ADCY3,1
Genetic Information Processing,Chromosome,hsa03082,ATP-dependent chromatin remodeling,1/73,117/9446,0.008547008547008548,1.1059594895211333,0.1017743516377135,0.5988203568682773,0.6825264282584667,0.6303372177560814,GATAD2A,1
Organismal Systems,Nervous system,hsa04722,Neurotrophin signaling pathway,1/73,120/9446,0.008333333333333333,1.078310502283105,0.07618790466425683,0.6081656147465229,0.6854028755704764,0.6329937182527737,SOS1,1
Environmental Information Processing,Signal transduction,hsa04071,Sphingolipid signaling pathway,1/73,122/9446,0.00819672131147541,1.0606332809342018,0.05948575178735674,0.6142761620678798,0.6854028755704764,0.6329937182527737,CERS1,1
Organismal Systems,Immune system,hsa04660,T cell receptor signaling pathway,1/73,122/9446,0.00819672131147541,1.0606332809342018,0.05948575178735674,0.6142761620678798,0.6854028755704764,0.6329937182527737,SOS1,1
Organismal Systems,Endocrine system,hsa04919,Thyroid hormone signaling pathway,1/73,122/9446,0.00819672131147541,1.0606332809342018,0.05948575178735674,0.6142761620678798,0.6854028755704764,0.6329937182527737,KAT2A,1
Organismal Systems,Immune system,hsa04611,Platelet activation,1/73,126/9446,0.007936507936507936,1.0269623831267667,0.02688801208425304,0.6262166621687466,0.6950677087946298,0.6419195324518429,ADCY3,1
Organismal Systems,Circulatory system,hsa04270,Vascular smooth muscle contraction,1/73,134/9446,0.007462686567164179,0.9656511960744224,-0.03533992610813384,0.6490144845460599,0.7166201600196079,0.6618239809515745,ADCY3,1
Organismal Systems,Endocrine system,hsa04910,Insulin signaling pathway,1/73,138/9446,0.007246376811594203,0.9376613063331348,-0.0651016739681899,0.659893460980961,0.7203225324660038,0.6652432524263988,SOS1,1
Human Diseases,Infectious disease: bacterial,hsa05135,Yersinia infection,1/73,138/9446,0.007246376811594203,0.9376613063331348,-0.0651016739681899,0.659893460980961,0.7203225324660038,0.6652432524263988,IRF3,1
Cellular Processes,Cell growth and death,hsa04114,Oocyte meiosis,1/73,139/9446,0.007194244604316547,0.9309155415393713,-0.07241124314396999,0.6625608199569375,0.7203225324660038,0.6652432524263988,ADCY3,1
Human Diseases,Endocrine and metabolic disease,hsa04936,Alcoholic liver disease,1/73,144/9446,0.006944444444444444,0.8985920852359207,-0.10821514198702292,0.67559122097068,0.7307415247233887,0.6748655590791971,IRF3,1
Environmental Information Processing,Signal transduction,hsa04010,MAPK signaling pathway,2/73,300/9446,0.006666666666666667,0.8626484018264841,-0.21335452029457547,0.67937882105331,0.731108172910161,0.6752041716052133,SOS1/MAP4K3,2
Organismal Systems,Sensory system,hsa04740,Olfactory transduction,3/73,454/9446,0.006607929515418502,0.8550479753786736,-0.27934902876034867,0.688642534833301,0.7373344312356556,0.6809543406645082,OR6F1/OR9Q1/ADCY3,3
Organismal Systems,Endocrine system,hsa04921,Oxytocin signaling pathway,1/73,155/9446,0.0064516129032258064,0.8348210340256297,-0.18298372522278195,0.7025364951921569,0.7484308390991822,0.6912022645106649,ADCY3,1
Cellular Processes,Transport and catabolism,hsa04148,Efferocytosis,1/73,157/9446,0.006369426751592357,0.8241863711718,-0.19603832601649518,0.7071927621042755,0.7496243278305321,0.6923044934283961,PBX1,1
Cellular Processes,Transport and catabolism,hsa04145,Phagosome,1/73,159/9446,0.006289308176100629,0.813819247006117,-0.20893862123078172,0.7117771263645465,0.7507301034292729,0.6933257161759919,ATP6V1D,1
Cellular Processes,Transport and catabolism,hsa04140,Autophagy - animal,1/73,169/9446,0.005917159763313609,0.7656642619761692,-0.2712696478579242,0.7336581672999278,0.7699778785523995,0.7111017150483928,UBB,1
Human Diseases,Infectious disease: viral,hsa05164,Influenza A,1/73,173/9446,0.005780346820809248,0.7479610420460844,-0.29525937745370134,0.7419443518568645,0.7748384364219472,0.715590611591272,IRF3,1
Human Diseases,Infectious disease: bacterial,hsa05152,Tuberculosis,1/73,182/9446,0.005494505494505495,0.7109739575493,-0.3474533471337092,0.7596699423820216,0.7894609205146499,0.72909499114064,IL10RA,1
Organismal Systems,Immune system,hsa04621,NOD-like receptor signaling pathway,1/73,189/9446,0.005291005291005291,0.6846415887511778,-0.38647667837852434,0.7726212861016872,0.7949421564691712,0.7341571057758979,IRF3,1
Environmental Information Processing,Signal transduction,hsa04151,PI3K-Akt signaling pathway,2/73,362/9446,0.0055248618784530384,0.714901990463937,-0.48812720200270426,0.7756437186365697,0.7949421564691712,0.7341571057758979,BRCA1/SOS1,2
Human Diseases,Substance dependence,hsa05034,Alcoholism,1/73,191/9446,0.005235602094240838,0.6774725668794378,-0.39739119018807056,0.7761935207033888,0.7949421564691712,0.7341571057758979,SOS1,1
Environmental Information Processing,Signal transduction,hsa04015,Rap1 signaling pathway,1/73,212/9446,0.0047169811320754715,0.6103644352545877,-0.5063545177133197,0.8105160777264955,0.8261029253750819,0.762935174378179,ADCY3,1
Cellular Processes,Cell motility,hsa04810,Regulation of actin cytoskeleton,1/73,232/9446,0.004310344827586207,0.557746811525744,-0.6018856149899934,0.8383553572309694,0.8503891661864379,0.7853643739358366,SOS1,1
Environmental Information Processing,Signal transduction,hsa04014,Ras signaling pathway,1/73,238/9446,0.004201680672268907,0.5436859675376999,-0.6292058476808533,0.8458907618509558,0.853553651701147,0.788286887866998,SOS1,1
Genetic Information Processing,Transcription,hsa03040,Spliceosome,1/73,241/9446,0.004149377593360996,0.5369180924231228,-0.6426544826138316,0.8495274552308587,0.853553651701147,0.788286887866998,XAB2,1
