category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Human Diseases,Infectious disease: parasitic,hsa05145,Toxoplasmosis,1/39,112/9446,0.008928571428571428,2.1625457875457874,0.7968799365878214,0.3725712112281937,0.49964976389517446,0.4621038278799302,STAT3,1
Organismal Systems,Nervous system,hsa04724,Glutamatergic synapse,1/39,116/9446,0.008620689655172414,2.087975243147657,0.7591278043332722,0.3829936119012287,0.5053339675973212,0.46736089488769605,ADCY3,1
Organismal Systems,Nervous system,hsa04725,Cholinergic synapse,1/39,116/9446,0.008620689655172414,2.087975243147657,0.7591278043332722,0.3829936119012287,0.5053339675973212,0.46736089488769605,ADCY3,1
Metabolism,Global and overview maps,hsa01200,Carbon metabolism,1/39,117/9446,0.008547008547008548,2.070129300898532,0.7499276259055474,0.38557273828234917,0.5053339675973212,0.46736089488769605,IDH2,1
Organismal Systems,Nervous system,hsa04722,Neurotrophin signaling pathway,1/39,120/9446,0.008333333333333333,2.0183760683760683,0.7228676924966634,0.39324725031037744,0.5104289611765789,0.4720730276777609,SOS1,1
Organismal Systems,Immune system,hsa04660,T cell receptor signaling pathway,1/39,122/9446,0.00819672131147541,1.9852879361076083,0.7052606626350612,0.3983116171031107,0.5104289611765789,0.4720730276777609,SOS1,1
Organismal Systems,Endocrine system,hsa04919,Thyroid hormone signaling pathway,1/39,122/9446,0.00819672131147541,1.9852879361076083,0.7052606626350612,0.3983116171031107,0.5104289611765789,0.4720730276777609,KAT2A,1
Organismal Systems,Immune system,hsa04611,Platelet activation,1/39,126/9446,0.007936507936507936,1.9222629222629222,0.671026664566618,0.40831709032231134,0.5194033575423519,0.48037304743801335,ADCY3,1
Organismal Systems,Circulatory system,hsa04270,Vascular smooth muscle contraction,1/39,134/9446,0.007462686567164179,1.807500956754688,0.606152183220177,0.42784404550262944,0.5348440876403057,0.4946534914592422,ADCY3,1
Organismal Systems,Immune system,hsa04650,Natural killer cell mediated cytotoxicity,1/39,134/9446,0.007462686567164179,1.807500956754688,0.606152183220177,0.42784404550262944,0.5348440876403057,0.4946534914592422,SOS1,1
Organismal Systems,Endocrine system,hsa04910,Insulin signaling pathway,1/39,138/9446,0.007246376811594203,1.755109624674842,0.5753459685932306,0.43737060978225173,0.5348440876403057,0.4946534914592422,SOS1,1
Human Diseases,Infectious disease: bacterial,hsa05135,Yersinia infection,1/39,138/9446,0.007246376811594203,1.755109624674842,0.5753459685932306,0.43737060978225173,0.5348440876403057,0.4946534914592422,IRF3,1
Cellular Processes,Cell growth and death,hsa04114,Oocyte meiosis,1/39,139/9446,0.007194244604316547,1.7424829367275412,0.5678017585104015,0.4397279954954546,0.5348440876403057,0.4946534914592422,ADCY3,1
Environmental Information Processing,Signal transduction,hsa04371,Apelin signaling pathway,1/39,140/9446,0.007142857142857143,1.73003663003663,0.5603183661470541,0.4420757561246237,0.5348440876403057,0.4946534914592422,ADCY3,1
Environmental Information Processing,Signal transduction,hsa04151,PI3K-Akt signaling pathway,2/39,362/9446,0.0055248618784530384,1.3381498795863436,0.4224085228002018,0.4439245241079257,0.5348440876403057,0.4946534914592422,BRCA1/SOS1,2
Genetic Information Processing,"Folding, sorting and degradation",hsa04120,Ubiquitin mediated proteolysis,1/39,142/9446,0.007042253521126761,1.7056699169375225,0.5455299989001867,0.4467425550574263,0.5348440876403057,0.4946534914592422,BRCA1,1
Cellular Processes,Cellular community - eukaryotes,hsa04550,Signaling pathways regulating pluripotency of stem cells,1/39,144/9446,0.006944444444444444,1.6819800569800567,0.5309730344613579,0.45137131095655847,0.5348440876403057,0.4946534914592422,STAT3,1
Human Diseases,Endocrine and metabolic disease,hsa04936,Alcoholic liver disease,1/39,144/9446,0.006944444444444444,1.6819800569800567,0.5309730344613579,0.45137131095655847,0.5348440876403057,0.4946534914592422,IRF3,1
Human Diseases,Cancer: specific types,hsa05226,Gastric cancer,1/39,150/9446,0.006666666666666667,1.6147008547008548,0.4886175948384811,0.4650323290496602,0.543630251384257,0.5027794232455556,SOS1,1
Organismal Systems,Endocrine system,hsa04921,Oxytocin signaling pathway,1/39,155/9446,0.0064516129032258064,1.562613730355666,0.454729006827061,0.47616282920941533,0.543630251384257,0.5027794232455556,ADCY3,1
Human Diseases,Endocrine and metabolic disease,hsa04934,Cushing syndrome,1/39,155/9446,0.0064516129032258064,1.562613730355666,0.454729006827061,0.47616282920941533,0.543630251384257,0.5027794232455556,ADCY3,1
Cellular Processes,Cell growth and death,hsa04218,Cellular senescence,1/39,157/9446,0.006369426751592357,1.5427078229626001,0.441508571294359,0.48055156384272246,0.543630251384257,0.5027794232455556,ZFP36L2,1
Cellular Processes,Cell growth and death,hsa04110,Cell cycle,1/39,158/9446,0.006329113924050633,1.5329438493995455,0.43496729844273496,0.48273247556735743,0.543630251384257,0.5027794232455556,MAU2,1
Environmental Information Processing,Signal transduction,hsa04150,mTOR signaling pathway,1/39,158/9446,0.006329113924050633,1.5329438493995455,0.43496729844273496,0.48273247556735743,0.543630251384257,0.5027794232455556,SOS1,1
Human Diseases,Neurodegenerative disease,hsa05010,Alzheimer disease,2/39,391/9446,0.005115089514066497,1.2389009115351828,0.3106487932036893,0.4842479678325191,0.543630251384257,0.5027794232455556,NDUFS7/COX7A2L,2
Cellular Processes,Cell growth and death,hsa04217,Necroptosis,1/39,159/9446,0.006289308176100629,1.523302693114014,0.42847108751005136,0.48490446452653835,0.543630251384257,0.5027794232455556,STAT3,1
Environmental Information Processing,Signaling molecules and interaction,hsa04514,Cell adhesion molecules,1/39,160/9446,0.00625,1.5137820512820512,0.4220192804075101,0.48706756626913195,0.543630251384257,0.5027794232455556,SELL,1
Human Diseases,Cancer: specific types,hsa05225,Hepatocellular carcinoma,1/39,170/9446,0.0058823529411764705,1.42473604826546,0.35980809125459645,0.508217509660264,0.5636001869950364,0.5212487278566811,SOS1,1
Human Diseases,Infectious disease: viral,hsa05164,Influenza A,1/39,173/9446,0.005780346820809248,1.4000296428042092,0.3419107917729788,0.5143950783765008,0.5654662840361695,0.5229745979525267,IRF3,1
Environmental Information Processing,Signal transduction,hsa04310,Wnt signaling pathway,1/39,174/9446,0.005747126436781609,1.3919834954317711,0.33601866854239754,0.51643741547812,0.5654662840361695,0.5229745979525267,ROR1,1
Human Diseases,Infectious disease: viral,hsa05168,Herpes simplex virus 1 infection,1/39,183/9446,0.00546448087431694,1.3235252907384054,0.28455463340998527,0.534445770353433,0.5815038884977605,0.5378070645065993,IRF3,1
Organismal Systems,Immune system,hsa04621,NOD-like receptor signaling pathway,1/39,189/9446,0.005291005291005291,1.2815086148419481,0.25170692999022104,0.5460865167936952,0.590456046283183,0.5460865167936952,IRF3,1
Human Diseases,Substance dependence,hsa05034,Alcoholism,1/39,191/9446,0.005235602094240838,1.2680896764666398,0.2409995742249987,0.5499033661543157,0.5908899524515318,0.5464878172962144,SOS1,1
Cellular Processes,Cell motility,hsa04814,Motor proteins,1/39,197/9446,0.005076142131979695,1.2294676558635949,0.20956314868588857,0.5611672382282002,0.5992711865029546,0.5542392476327903,CAPZA1,1
Organismal Systems,Sensory system,hsa04740,Olfactory transduction,2/39,454/9446,0.004405286343612335,1.066982943634926,0.09418282634220371,0.5656457565159196,0.6003479501672031,0.5552350984205348,OR9Q1/ADCY3,2
Cellular Processes,Cellular community - eukaryotes,hsa04510,Focal adhesion,1/39,203/9446,0.0049261083743842365,1.1931287103700896,0.1791002101933621,0.5721562778640373,0.6035550979907224,0.5582012466966219,SOS1,1
Environmental Information Processing,Signal transduction,hsa04015,Rap1 signaling pathway,1/39,212/9446,0.0047169811320754715,1.1424770198355103,0.13509072438959313,0.588138777086346,0.6165580636360131,0.5702271108772374,ADCY3,1
Human Diseases,Infectious disease: viral,hsa05170,Human immunodeficiency virus 1 infection,1/39,214/9446,0.004672897196261682,1.1317996645099448,0.1255685866924728,0.5916106275351338,0.6165580636360131,0.5702271108772374,IRF3,1
NA,NA,hsa04382,Cornified envelope formation,1/39,217/9446,0.004608294930875576,1.1161526645397613,0.11145240219817025,0.5967649953410175,0.6182056538562636,0.571750893739897,KRT34,1
Cellular Processes,Cell motility,hsa04810,Regulation of actin cytoskeleton,1/39,232/9446,0.004310344827586207,1.0439876215738284,0.04367753106502284,0.6216007940290361,0.6401008176608526,0.5920007562181296,SOS1,1
Environmental Information Processing,Signal transduction,hsa04014,Ras signaling pathway,1/39,238/9446,0.004201680672268907,1.0176686059039,0.01777525418427187,0.6311121085527551,0.6460496732522285,0.5975025879789398,SOS1,1
Genetic Information Processing,Transcription,hsa03040,Spliceosome,1/39,241/9446,0.004149377593360996,1.0050005319714863,0.005063147107817388,0.6357800047733358,0.6469996519163946,0.5983811809631397,XAB2,1
Cellular Processes,Transport and catabolism,hsa04144,Endocytosis,1/39,252/9446,0.003968253968253968,0.9611314611314611,-0.04026743334060037,0.6524083014977924,0.6576843935356768,0.6082630229231692,CAPZA1,1
Human Diseases,Infectious disease: bacterial,hsa05131,Shigellosis,1/39,253/9446,0.003952569169960474,0.9573325225499139,-0.04429312385510645,0.6538827496424069,0.6576843935356768,0.6082630229231692,IRF3,1
Environmental Information Processing,Signaling molecules and interaction,hsa04080,Neuroactive ligand-receptor interaction,1/39,370/9446,0.002702702702702703,0.6546084546084546,-0.4363882350932359,0.7901917509413886,0.7901917509413886,0.7308131800614,ADRB1,1
